id,photo,web_name,team_code,status,code,first_name,second_name,squad_number,news,now_cost,news_added,chance_of_playing_this_round,chance_of_playing_next_round,value_form,value_season,cost_change_start,cost_change_event,cost_change_start_fall,cost_change_event_fall,in_dreamteam,dreamteam_count,selected_by_percent,form,transfers_out,transfers_in,transfers_out_event,transfers_in_event,loans_in,loans_out,loaned_in,loaned_out,total_points,event_points,points_per_game,ep_this,ep_next,special,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,element_type,team
1,11334.jpg,Cech,3,a,11334,Petr,Cech,1,,47,2018-09-29T17:31:14Z,100,100,0.0,5.1,-3,0,3,0,FALSE,0,1.1,0.0,136211,83497,0,0,0,0,0,0,24,0,3.4,0.5,0.5,FALSE,585,0,0,1,9,0,0,0,0,0,27,3,130,205.0,0.0,0.0,20.4,0,1,1
2,80201.jpg,Leno,3,a,80201,Bernd,Leno,19,,49,NA,NA,NA,0.7,21.6,-1,0,1,0,FALSE,1,4.0,3.3,250834,339095,0,0,0,0,0,0,106,3,3.3,3.8,3.7,FALSE,2835,0,0,6,42,0,0,0,0,0,105,5,568,807.2,0.0,0.0,80.5,0,1,1
3,51507.jpg,Koscielny,3,a,51507,Laurent,Koscielny,6,,54,2019-05-03T08:31:19Z,100,100,0.1,11.5,-1,0,1,0,FALSE,1,0.9,0.3,92187,128478,0,0,0,0,0,0,62,1,3.6,0.8,2.7,FALSE,1329,3,0,3,23,0,0,0,1,0,0,8,319,456.4,29.5,105.0,59.1,0,2,1
4,98745.jpg,Bellerín,3,i,98745,Héctor,Bellerín,2,Knee injury - Unknown return date,53,2019-01-19T20:01:19Z,0,0,0.0,11.3,-2,0,2,0,FALSE,0,4.5,0.0,1143684,567084,0,0,0,0,0,0,60,0,3.2,0.0,0.0,FALSE,1532,0,5,4,21,1,0,0,3,0,0,5,304,261.6,197.8,280.0,73.7,0,2,1
5,38411.jpg,Monreal,3,a,38411,Nacho,Monreal,18,,54,2019-04-28T10:31:25Z,100,100,0.5,14.3,-1,0,1,0,FALSE,1,1.3,2.7,290921,298216,0,0,0,0,0,0,77,2,3.5,3.2,3.3,FALSE,1860,1,4,5,24,0,0,0,5,0,0,7,392,413.2,196.6,224.0,83.4,0,2,1
6,156074.jpg,Holding,3,i,156074,Rob,Holding,16,Anterior cruciate ligament  - Expected back 05 Jun,43,2018-12-05T23:01:16Z,0,0,0.0,5.6,-2,0,2,0,FALSE,0,0.4,0.0,62227,39919,0,0,0,0,0,0,24,0,2.4,0.0,0.0,FALSE,806,0,0,1,10,0,0,0,1,0,0,5,148,187.8,28.7,14.0,23.2,0,2,1
7,69140.jpg,Mustafi,3,a,69140,Shkodran,Mustafi,20,,54,2019-02-03T20:31:19Z,100,100,0.2,14.8,-1,0,1,0,FALSE,0,1.3,1.3,156608,139286,0,0,0,0,0,0,80,2,2.6,1.8,2.3,FALSE,2611,2,0,6,40,0,0,0,9,0,0,5,475,718.6,106.0,252.0,107.8,0,2,1
8,111457.jpg,Kolasinac,3,a,111457,Sead,Kolasinac,31,,49,2019-05-10T00:01:20Z,75,100,0.1,16.5,-1,0,1,0,FALSE,1,5.4,0.7,668369,946558,0,0,0,0,0,0,81,0,3.4,0.9,1.0,FALSE,1886,0,7,5,29,1,0,0,5,0,0,10,382,323.2,445.9,242.0,101.0,0,2,1
10,233963.jpg,Mavropanos,3,a,233963,Konstantinos,Mavropanos,27,,47,2019-03-29T15:31:20Z,100,100,0.1,0.6,-3,0,3,0,FALSE,0,0.1,0.3,10884,2603,0,0,0,0,0,0,3,1,0.8,0.8,0.7,FALSE,147,0,0,0,1,0,0,0,1,0,0,0,28,27.0,14.1,10.0,5.2,0,2,1
11,27335.jpg,Lichtsteiner,3,a,27335,Stephan,Lichtsteiner,12,,45,2019-02-24T17:31:21Z,100,100,0.2,3.1,-5,0,5,0,FALSE,0,0.8,1.0,119320,28754,0,0,0,0,0,0,14,2,1.0,1.5,0.7,FALSE,935,0,0,0,18,0,0,0,3,0,0,0,89,113.0,61.1,23.0,20.0,0,2,1
12,39476.jpg,Sokratis,3,a,39476,Sokratis,Papastathopoulos,5,,51,2019-04-07T15:31:20Z,100,100,0.1,12.5,-4,0,4,0,FALSE,1,1.2,0.3,149545,66143,0,0,0,0,0,0,64,0,2.6,0.8,2.3,FALSE,2198,1,2,5,33,0,0,0,12,0,0,4,402,513.8,67.9,120.0,70.4,0,2,1
13,37605.jpg,Özil,3,a,37605,Mesut,Özil,10,,79,2019-04-28T10:31:25Z,100,100,0.1,11.3,-6,0,6,0,FALSE,2,2.6,0.7,644095,475266,0,0,0,0,0,0,89,0,3.7,1.2,2.7,FALSE,1732,5,3,5,24,0,0,0,2,0,0,9,363,429.6,714.2,254.0,140.0,0,3,1
14,41792.jpg,Ramsey,3,a,41792,Aaron,Ramsey,8,,71,2019-04-18T21:01:19Z,0,100,0.0,12.8,-4,0,4,0,FALSE,0,0.9,0.0,283990,245708,0,0,0,0,0,0,91,0,3.3,0.0,0.0,FALSE,1319,4,6,9,13,0,0,0,0,0,0,4,298,418.4,387.2,502.0,131.0,0,3,1
15,153133.jpg,Iwobi,3,a,153133,Alex,Iwobi,17,,54,2019-02-24T17:31:21Z,100,100,0.7,18.3,-1,0,1,0,FALSE,0,1.5,4.0,298648,311995,0,0,0,0,0,0,99,10,2.8,4.5,2.1,FALSE,1961,3,8,4,32,0,0,0,0,0,0,3,382,469.0,596.7,646.0,171.1,0,3,1
16,153256.jpg,Elneny,3,a,153256,Mohamed,Elneny,4,,42,2018-10-31T10:31:13Z,100,100,0.2,2.4,-3,0,3,0,FALSE,0,2.2,0.7,209071,129863,0,0,0,0,0,0,10,2,1.3,1.2,0.9,FALSE,377,0,0,0,5,0,0,0,0,0,0,0,59,86.6,76.7,63.0,22.7,0,3,1
17,84450.jpg,Xhaka,3,a,84450,Granit,Xhaka,34,,52,2019-04-19T14:01:20Z,100,100,0.2,17.3,-3,0,3,0,FALSE,1,2.3,1.0,377915,241585,0,0,0,0,0,0,90,0,3.1,1.5,2.5,FALSE,2498,4,3,7,37,0,0,0,10,0,0,8,452,634.6,674.0,215.0,152.6,0,3,1
18,57249.jpg,Mkhitaryan,3,a,57249,Henrikh,Mkhitaryan,7,,66,2019-03-10T21:01:20Z,100,100,0.3,14.8,-4,0,4,0,FALSE,4,4.6,2.0,1538458,1060686,0,0,0,0,0,0,98,2,3.9,2.5,2.1,FALSE,1637,6,4,3,26,0,0,0,1,0,0,12,354,446.4,454.9,600.0,150.2,0,3,1
19,200641.jpg,Nelson,3,u,200641,Reiss,Nelson,48,Season-long loan to Hoffenheim,44,2018-09-02T07:29:58Z,0,0,0.0,0.0,-1,0,1,0,FALSE,0,0.4,0.0,33172,4167,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1
20,154043.jpg,Maitland-Niles,3,a,154043,Ainsley,Maitland-Niles,15,,44,2019-04-28T13:01:21Z,100,100,-0.2,7.7,-1,0,1,0,FALSE,0,0.4,-0.7,62964,49483,0,0,0,0,0,0,34,0,2.1,-0.2,0.9,FALSE,983,1,1,2,20,0,0,0,1,1,0,3,152,224.2,98.9,126.0,44.8,0,3,1
21,50175.jpg,Welbeck,3,a,50175,Danny,Welbeck,23,,64,2018-11-08T23:01:14Z,25,100,0.0,3.0,-1,0,1,0,FALSE,0,0.4,0.0,51082,29879,0,0,0,0,0,0,19,0,2.4,0.1,0.1,FALSE,146,1,1,0,3,0,0,0,0,0,0,3,63,73.6,56.8,66.0,19.5,0,4,1
22,59966.jpg,Lacazette,3,a,59966,Alexandre,Lacazette,9,,94,2018-11-25T13:01:16Z,75,75,0.1,17.7,-1,0,1,0,FALSE,1,11.4,1.3,2089498,2469730,0,0,0,0,0,0,166,0,4.7,1.4,2.0,FALSE,2497,13,12,6,31,0,0,0,2,0,0,20,560,808.0,482.4,1319.0,260.6,0,4,1
23,54694.jpg,Aubameyang,3,a,54694,Pierre-Emerick,Aubameyang,14,,108,2019-04-24T19:01:21Z,100,100,0.7,19.0,-2,0,2,0,TRUE,5,18.8,7.7,3849890,3832019,0,0,0,0,0,0,205,13,5.7,8.2,5.1,FALSE,2722,22,7,7,42,0,0,1,0,0,0,32,756,984.4,484.6,1429.0,289.6,0,4,1
450,198849.jpg,Torreira,3,a,198849,Lucas,Torreira,11,,47,2019-04-15T23:31:23Z,100,100,0.3,16.6,-3,0,3,0,FALSE,1,2.6,1.3,680664,690368,0,0,0,0,0,0,78,0,2.3,1.8,1.7,FALSE,2377,2,4,5,38,0,0,0,7,1,0,6,409,440.8,301.0,203.0,94.5,0,3,1
451,242166.jpg,Guendouzi,3,a,242166,Matteo,Guendouzi,29,,44,2018-11-01T01:01:15Z,100,100,0.2,10.7,-1,0,1,0,FALSE,0,1.6,0.7,276646,267748,0,0,0,0,0,0,47,1,1.4,1.2,1.3,FALSE,2140,0,0,3,32,0,0,0,9,0,0,0,321,323.2,312.4,130.0,76.6,0,3,1
542,98980.jpg,Martínez,3,u,98980,Emiliano,Martínez,26,Season-long loan to Reading,40,2019-01-23T13:31:19Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.2,0.0,17815,21927,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1
545,209289.jpg,Smith-Rowe,3,u,209289,Emile,Smith-Rowe,55,Season-long loan to RB Leipzig,45,2019-01-31T19:01:19Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,568,590,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1
546,209037.jpg,Medley,3,a,209037,Zech,Medley,47,,40,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.1,0.0,5205,6986,0,0,0,0,0,0,0,0,0.0,0.5,0.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1
552,205533.jpg,Nketiah,3,a,205533,Edward,Nketiah,49,,50,NA,NA,NA,0.5,2.0,0,0,0,0,FALSE,0,0.0,2.3,3030,3876,0,0,0,0,0,0,10,6,2.0,2.8,0.9,FALSE,63,1,0,0,3,0,0,0,0,0,0,1,36,40.8,14.7,59.0,11.4,0,4,1
563,223340.jpg,Saka,3,a,223340,Bukayo,Saka,87,,45,NA,NA,NA,0.0,0.2,0,0,0,0,FALSE,0,0.0,0.0,949,1267,0,0,0,0,0,0,1,0,1.0,0.5,0.5,FALSE,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,3,1
566,200089.jpg,Willock,3,a,200089,Joseph,Willock,59,,45,NA,NA,NA,0.2,0.9,0,0,0,0,FALSE,0,0.0,1.0,414,547,0,0,0,0,0,0,4,3,2.0,1.5,0.5,FALSE,63,0,0,1,1,0,0,0,0,0,0,0,4,1.0,2.5,23.0,2.7,0,3,1
581,80254.jpg,Jenkinson,3,a,80254,Carl,Jenkinson,25,,45,NA,NA,NA,0.0,0.9,0,0,0,0,FALSE,0,0.0,0.0,323,538,0,0,0,0,0,0,4,0,1.3,0.5,0.7,FALSE,165,0,0,0,3,0,0,0,0,0,0,0,16,26.8,16.9,8.0,5.2,0,2,1
586,89572.jpg,Suárez,3,a,89572,Denis,Suárez,22,,57,2019-04-17T14:31:20Z,0,100,0.0,0.7,-8,0,8,0,FALSE,0,0.1,0.0,25226,27497,0,0,0,0,0,0,4,0,1.0,0.0,0.0,FALSE,67,0,0,0,1,0,0,0,0,0,0,0,11,8.4,4.8,0.0,1.4,0,3,1
24,40349.jpg,Begovic,91,a,40349,Asmir,Begovic,27,,43,2019-05-10T10:31:21Z,0,100,0.0,14.7,-2,0,2,0,FALSE,0,2.7,0.0,276099,169416,0,0,0,0,0,0,63,0,2.6,0.0,0.0,FALSE,2160,0,0,5,47,0,0,0,0,0,59,4,363,440.6,0.0,0.0,44.2,0,1,2
25,18726.jpg,Boruc,91,a,18726,Artur,Boruc,1,,41,NA,NA,NA,0.2,11.2,1,0,-1,0,FALSE,1,8.6,0.7,308058,418367,0,0,0,0,0,0,46,0,3.8,1.2,3.0,FALSE,1080,0,0,4,18,0,0,0,2,0,39,4,218,302.0,0.0,0.0,30.3,0,1,2
26,15149.jpg,Francis,91,i,15149,Simon,Francis,2,Anterior cruciate ligament  - Expected back 25 Jun,43,2018-12-26T18:01:16Z,0,0,0.0,9.3,-2,0,2,0,FALSE,0,0.2,0.0,43086,25487,0,0,0,0,0,0,40,0,2.4,0.0,0.0,FALSE,1227,0,2,4,24,0,0,0,1,0,0,0,244,332.4,173.3,39.0,54.4,0,2,2
27,56917.jpg,Steve Cook,91,a,56917,Steve,Cook,3,,43,2019-02-23T20:01:19Z,100,100,0.6,19.8,-2,0,2,0,FALSE,1,4.2,2.7,720504,788817,0,0,0,0,0,0,85,0,2.7,3.2,4.3,FALSE,2786,1,1,9,56,1,0,0,3,0,0,6,549,731.0,143.3,292.0,116.5,0,2,2
28,41320.jpg,Daniels,91,i,41320,Charlie,Daniels,11,Knee injury - Unknown return date,41,2019-04-05T11:01:20Z,0,0,0.0,10.7,-4,0,4,0,FALSE,1,3.2,0.0,846189,169013,0,0,0,0,0,0,44,0,2.1,0.0,0.0,FALSE,1583,1,0,4,34,0,0,0,4,0,0,1,278,289.8,215.4,156.0,66.2,0,2,2
29,54469.jpg,Adam Smith,91,a,54469,Adam,Smith,15,,43,2019-04-20T16:31:23Z,100,100,0.8,16.3,-2,0,2,0,FALSE,0,0.4,3.3,97056,82784,0,0,0,0,0,0,70,4,2.8,3.8,3.5,FALSE,2067,1,1,8,33,0,0,0,5,1,0,1,383,374.0,199.8,110.0,68.5,0,2,2
30,149484.jpg,Mings,91,u,149484,Tyrone,Mings,26,Season-long loan to Aston Villa,42,2019-01-31T14:31:18Z,0,0,0.0,1.2,-3,0,3,0,FALSE,0,0.1,0.0,9453,2407,0,0,0,0,0,0,5,0,1.0,0.0,0.0,FALSE,141,0,0,0,4,0,0,0,0,0,0,0,41,49.0,16.3,2.0,6.8,0,2,2
31,126184.jpg,Aké,91,a,126184,Nathan,Aké,5,,51,2018-12-30T19:01:16Z,75,75,1.0,23.5,1,0,-1,0,FALSE,1,6.1,5.0,409881,512870,0,0,0,0,0,0,120,0,3.2,4.1,4.5,FALSE,3411,4,1,10,70,0,0,0,3,0,0,8,716,1002.0,125.9,440.0,156.8,0,2,2
32,222434.jpg,Simpson,91,a,222434,Jack,Simpson,25,,39,NA,NA,NA,0.4,2.6,-1,0,1,0,FALSE,0,6.1,1.7,314629,321879,0,0,0,0,0,0,10,-2,1.7,2.2,3.0,FALSE,401,0,0,1,9,1,0,0,0,0,0,0,73,85.4,2.0,21.0,11.0,0,2,2
34,20037.jpg,Pugh,91,u,20037,Marc,Pugh,7,Season-long loan to Hull City,43,2019-01-23T10:33:34Z,0,0,0.0,0.0,-2,0,2,0,FALSE,0,0.3,0.0,32182,8881,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2
35,15237.jpg,Surman,91,i,15237,Andrew,Surman,6,Calf injury - Unknown return date,46,2019-03-17T14:31:21Z,0,0,0.0,7.8,-4,0,4,0,FALSE,0,0.1,0.0,26395,11197,0,0,0,0,0,0,36,0,2.0,0.0,0.0,FALSE,1438,0,0,4,37,0,0,0,2,0,0,0,206,190.8,163.0,38.0,39.2,0,3,2
36,56872.jpg,Stanislas,91,i,56872,Junior,Stanislas,19,Knee injury - Expected back 27 Jul,60,2019-04-20T16:31:23Z,0,0,0.0,9.3,0,0,0,0,FALSE,0,0.1,0.0,13796,12179,0,0,0,0,0,0,56,0,2.4,0.0,0.0,FALSE,1021,2,3,2,24,0,0,0,1,0,0,3,205,225.2,254.5,340.0,82.0,0,3,2
37,40387.jpg,Gosling,91,i,40387,Dan,Gosling,4,Calf injury - Unknown return date,47,2019-04-27T16:31:22Z,0,0,0.4,11.5,-3,0,3,0,FALSE,0,0.1,1.7,10526,7644,0,0,0,0,0,0,54,0,2.2,0.0,0.0,FALSE,1734,2,2,4,33,0,0,0,8,0,0,0,237,400.6,164.7,217.0,78.1,0,3,2
38,103912.jpg,Ibe,91,a,103912,Jordon,Ibe,10,,49,NA,NA,NA,0.7,6.7,-6,0,6,0,FALSE,0,0.2,3.3,27003,5514,0,0,0,0,0,0,33,7,1.7,3.8,1.3,FALSE,789,1,1,1,23,0,0,0,1,0,0,0,105,131.2,174.8,155.0,46.0,0,3,2
39,155408.jpg,Lewis Cook,91,i,155408,Lewis,Cook,16,Anterior cruciate ligament  - Expected back 04 Jun,46,2018-12-06T14:31:16Z,0,0,0.0,4.8,-4,0,4,0,FALSE,0,0.1,0.0,20275,7073,0,0,0,0,0,0,22,0,1.7,0.0,0.0,FALSE,719,0,0,3,10,0,0,0,2,0,0,0,91,76.0,50.4,36.0,16.5,0,3,2
40,90105.jpg,Fraser,91,a,90105,Ryan,Fraser,24,,64,2019-03-15T10:31:19Z,100,100,0.8,28.3,9,0,-9,0,FALSE,6,23.7,5.3,2658647,3904067,0,0,0,0,0,0,181,2,4.8,5.8,8.5,FALSE,3165,7,14,9,64,0,0,0,2,0,0,23,751,930.6,1382.4,696.0,301.2,0,3,2
41,122342.jpg,Hyndman,91,a,122342,Emerson,Hyndman,22,,44,2018-08-09T20:43:58Z,0,0,0.1,0.2,-1,0,1,0,FALSE,0,0.0,0.3,2811,189,0,0,0,0,0,0,1,0,1.0,0.0,0.0,FALSE,37,0,0,0,2,0,0,0,0,0,0,0,2,14.0,1.2,0.0,1.5,0,3,2
42,111317.jpg,Brooks,91,i,111317,David,Brooks,20,Ankle injury - Unknown return date,50,2019-05-03T09:01:20Z,0,0,0.3,24.6,0,0,0,0,FALSE,2,3.6,1.7,824007,1020190,0,0,0,0,0,0,123,0,4.1,0.0,0.0,FALSE,2263,7,6,9,41,0,0,0,3,0,0,7,414,598.0,466.7,609.0,167.5,0,3,2
43,75115.jpg,Wilson,91,a,75115,Callum,Wilson,13,,69,2019-01-09T14:31:17Z,100,100,1.0,24.3,9,0,-9,0,FALSE,7,20.3,6.7,3614712,4432836,0,0,0,0,0,0,168,2,5.6,7.2,9.3,FALSE,2528,14,12,9,47,0,0,1,3,0,0,22,525,737.8,388.4,1137.0,225.0,0,4,2
44,178304.jpg,Mousset,91,a,178304,Lys,Mousset,9,,49,2018-09-01T13:01:13Z,100,100,0.1,5.7,-1,0,1,0,FALSE,0,0.2,0.7,25197,19618,0,0,0,0,0,0,28,1,1.2,1.2,1.0,FALSE,350,1,0,0,15,0,0,0,1,0,0,0,74,74.6,65.1,201.0,33.8,0,4,2
45,78007.jpg,King,91,a,78007,Joshua,King,17,,64,2019-01-21T15:01:18Z,100,100,0.5,22.0,-1,0,1,0,FALSE,4,5.1,3.3,1179193,1054144,0,0,0,0,0,0,141,6,4.0,3.8,2.5,FALSE,2963,12,3,10,57,0,0,1,3,0,0,20,457,655.4,535.7,1058.0,223.8,0,4,2
46,7958.jpg,Defoe,91,u,7958,Jermain,Defoe,18,Joined Rangers on an 18-month loan deal,56,2019-01-07T00:31:16Z,0,0,0.0,0.7,-4,0,4,0,FALSE,0,0.4,0.0,44994,10018,0,0,0,0,0,0,4,0,1.0,0.0,0.0,FALSE,22,0,0,0,2,0,0,0,0,0,0,0,12,3.0,0.0,23.0,2.6,0,4,2
241,57328.jpg,Clyne,91,a,57328,Nathaniel,Clyne,23,,44,2019-04-20T19:31:22Z,100,100,0.7,7.7,-6,0,6,0,FALSE,0,0.6,3.3,84480,86669,0,0,0,0,0,0,34,3,1.9,3.8,2.3,FALSE,1250,0,1,3,26,0,0,0,2,0,0,0,201,199.4,100.2,72.0,36.9,0,2,2
259,154566.jpg,Solanke,91,i,154566,Dominic,Solanke,29,Hamstring injury - Unknown return date,47,2019-05-03T09:01:20Z,0,0,0.1,3.2,-3,0,3,0,FALSE,0,0.4,0.3,47357,44830,0,0,0,0,0,0,15,0,1.5,0.0,0.0,FALSE,340,0,1,0,5,0,0,0,0,0,0,0,45,79.0,96.0,154.0,33.0,0,4,2
473,171129.jpg,Rico,91,a,171129,Diego,Rico,21,,41,2019-04-09T22:31:21Z,0,100,0.0,2.0,-4,0,4,0,FALSE,0,0.0,0.0,8691,8027,0,0,0,0,0,0,8,0,0.7,0.0,0.0,FALSE,606,0,0,0,19,0,0,0,1,0,0,0,89,107.4,171.6,36.0,31.4,0,2,2
494,152551.jpg,Lerma,91,a,152551,Jefferson,Lerma,8,,45,2019-02-23T18:01:19Z,100,100,1.0,16.7,0,0,0,0,FALSE,0,0.3,4.3,52378,49287,0,0,0,0,0,0,75,9,2.5,4.8,2.8,FALSE,2505,2,2,9,49,1,0,0,12,0,0,6,410,539.6,245.8,174.0,96.2,0,3,2
580,223911.jpg,Mepham,91,a,223911,Chris,Mepham,33,,45,NA,NA,NA,0.4,6.0,0,0,0,0,FALSE,0,0.1,1.7,3245,6365,0,0,0,0,0,0,27,4,2.1,2.2,2.5,FALSE,848,0,1,2,17,0,0,0,1,0,0,0,158,177.2,24.1,22.0,22.5,0,2,2
599,217331.jpg,Surridge,91,a,217331,Sam,Surridge,44,,45,NA,NA,NA,0.1,0.4,0,0,0,0,FALSE,0,0.1,0.3,8904,14007,0,0,0,0,0,0,2,1,1.0,0.8,0.5,FALSE,11,0,0,0,0,0,0,0,0,0,0,0,3,5.0,11.8,23.0,4.0,0,4,2
600,431774.jpg,Taylor,91,a,431774,Kyle,Taylor,28,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,233,350,0,0,0,0,0,0,0,0,0.0,0.5,0.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2
613,444181.jpg,Ofoborh,91,a,444181,Nnamdi,Ofoborh,59,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,20,45,0,0,0,0,0,0,0,0,0.0,0.5,0.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2
616,229600.jpg,Travers,91,a,229600,Mark,Travers,42,,40,NA,NA,NA,1.1,2.3,0,0,0,0,FALSE,0,0.3,4.5,1215,18646,0,0,0,0,0,0,9,1,4.5,5.0,1.7,FALSE,180,0,0,1,5,0,0,0,0,0,9,1,46,68.2,0.0,0.0,6.8,0,1,2
620,200370.jpg,Butcher,91,a,200370,Matt,Butcher,NA,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.9,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2
47,131897.jpg,Ryan,36,a,131897,Mathew,Ryan,1,,44,2018-12-26T22:31:37Z,100,100,0.5,23.6,-1,0,1,0,FALSE,0,4.9,2.3,475197,493840,0,0,0,0,0,0,104,1,3.1,0.8,1.7,FALSE,3060,0,0,6,55,0,0,0,2,0,97,11,547,707.0,0.0,0.0,70.9,0,1,3
48,83299.jpg,Dunk,36,a,83299,Lewis,Dunk,5,,44,2019-02-16T17:31:21Z,100,100,0.2,20.7,-1,0,1,0,FALSE,1,3.4,1.0,449870,487046,0,0,0,0,0,0,91,0,2.5,-0.5,0.5,FALSE,3151,2,1,7,56,0,0,0,5,1,0,6,573,805.8,132.9,245.0,118.7,0,2,3
49,61933.jpg,Duffy,36,a,61933,Shane,Duffy,4,,47,2019-03-25T23:31:22Z,100,100,0.3,24.5,2,0,-2,0,FALSE,4,8.1,1.3,799050,1104919,0,0,0,0,0,0,115,0,3.3,-0.2,0.7,FALSE,3087,5,2,7,55,0,0,0,4,1,0,9,582,1024.4,84.1,499.0,160.9,0,2,3
50,11352.jpg,Bruno,36,a,11352,Bruno,Saltor Grau,2,,44,2018-12-01T17:31:14Z,100,100,0.3,10.5,-1,0,1,0,FALSE,1,0.3,1.3,54737,51339,0,0,0,0,0,0,46,0,3.3,-0.2,0.8,FALSE,1131,0,1,4,17,0,0,0,2,0,0,7,229,181.6,102.0,14.0,29.8,0,2,3
51,42748.jpg,Bong,36,a,42748,Gaëtan,Bong,3,,44,2018-10-20T13:01:16Z,100,100,0.0,10.9,-1,0,1,0,FALSE,0,0.1,0.0,13030,9885,0,0,0,0,0,0,48,0,2.2,-1.5,-0.5,FALSE,1805,0,0,5,34,0,0,0,0,0,0,0,254,220.0,153.3,8.0,38.0,0,2,3
52,43808.jpg,Suttner,36,a,43808,Markus,Suttner,29,,38,2019-01-18T19:01:19Z,0,100,0.0,0.0,-2,0,2,0,FALSE,0,4.3,0.0,375522,165557,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3
53,74375.jpg,Schelotto,36,a,74375,Ezequiel,Schelotto,21,,38,2019-01-28T14:31:21Z,0,100,0.0,0.0,-2,0,2,0,FALSE,0,1.9,0.0,146241,114591,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3
54,52484.jpg,Balogun,36,a,52484,Leon,Balogun,14,,42,2019-02-16T17:31:21Z,100,100,0.0,3.6,-3,0,3,0,FALSE,1,0.1,0.0,14240,9612,0,0,0,0,0,0,15,0,1.9,-1.5,-1.5,FALSE,591,1,0,0,10,0,0,0,2,0,0,0,86,134.0,1.1,27.0,16.2,0,2,3
55,83543.jpg,Knockaert,36,a,83543,Anthony,Knockaert,11,,52,2019-04-13T17:01:22Z,100,100,0.3,14.2,-3,0,3,0,FALSE,0,0.5,1.3,212597,208707,0,0,0,0,0,0,74,2,2.5,-0.2,-1.3,FALSE,1828,2,6,3,41,0,0,0,4,1,0,2,293,389.6,580.8,345.0,131.4,0,3,3
56,40845.jpg,Stephens,36,a,40845,Dale,Stephens,6,,43,2019-02-02T17:01:21Z,100,100,0.3,15.1,-2,0,2,0,FALSE,0,3.0,1.3,497380,115989,0,0,0,0,0,0,65,0,2.2,-0.2,0.5,FALSE,2484,1,1,5,46,0,0,0,6,1,0,4,404,498.2,249.3,88.0,83.6,0,3,3
57,38490.jpg,Kayal,36,a,38490,Beram,Kayal,7,,44,2019-04-27T18:31:24Z,100,100,0.3,8.2,-1,0,1,0,FALSE,0,0.3,1.3,82400,89369,0,0,0,0,0,0,36,2,2.0,-0.2,-0.5,FALSE,935,1,1,4,17,0,0,0,4,0,0,0,136,224.0,59.3,53.0,33.6,0,3,3
58,109345.jpg,March,36,a,109345,Solomon,March,20,,47,2019-04-03T21:01:18Z,100,100,0.4,20.0,-3,0,3,0,FALSE,1,0.7,2.0,173338,201826,0,0,0,0,0,0,94,0,2.7,0.5,0.5,FALSE,2459,1,6,6,40,0,0,0,1,0,0,5,342,474.6,684.5,405.0,156.6,0,3,3
59,60307.jpg,Groß,36,a,60307,Pascal,Groß,13,,67,2019-02-26T22:31:20Z,100,100,0.8,11.9,-3,0,3,0,FALSE,1,1.5,5.3,377648,84584,0,0,0,0,0,0,80,5,3.2,3.8,1.3,FALSE,1864,3,3,3,31,0,0,1,1,0,0,12,347,456.0,815.3,344.0,161.7,0,3,3
